FacilityType,FacilityNumber,FacilityName,FacilityNameProper,Licensee,FacilityAdministrator,FacilityTelephoneNumber,FacilityAddress,FacilityAddressProper,FacilityCity,FacilityCityProper,FacilityState,FacilityZip,CountyName,RegionalOffice,FacilityCapacity,FacilityStatus,LicenseFirstDate,ClosedDate,LastVisitDate,InspectionVisits,ComplaintVisits,OtherVisits,TotalVisits,InspectTypeA,InspectTypeB,OtherTypeA,OtherTypeB,ComplaintInfo,AUTO_UNIQUE_ID_2019-09-04_weverka_ChildCareCente,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType,Modified
INFANT CENTER,343604409,SAN JUAN EARLY HEAD START,San Juan Early Head Start,SAN JUAN UNIFIED SCHOOL DISTRICT,DEBRA MCMANNIS,(916) 728-3109,7551 GREENBACK LANE,7551 Greenback Lane,CITRUS HEIGHTS,Citrus Heights,CA,95610,SACRAMENTO,3,42,LICENSED,3/31/1999,,1/14/2019,2,0,1,3,0,0,0,0,No Complaints,699,USCGeocoder,46.9019,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,134868.8378,ArealInterpolationGeometricCentroid,Parcel,96,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.68018742,-121.2869028,Relaxed,
INFANT CENTER,343616543,SAN JUAN PRE-SCHOOL,San Juan Pre-School,GINETTE STEPHENS & HENRY MARURI,"LEWIS, JENNY",(916) 863-0337,7413 WISCONSIN DRIVE,7413 Wisconsin Drive,CITRUS HEIGHTS,Citrus Heights,CA,95610,SACRAMENTO,3,12,LICENSED,4/1/2011,,7/31/2019,3,1,5,9,7,5,1,2,3/14/2017,700,USCGeocoder,46.8762,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,1259.252481,ArealInterpolationGeometricCentroid,Parcel,96,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.67100986,-121.2916772,Relaxed,
INFANT CENTER,343606271,SETA - CROSSROADS HEAD START,Seta - Crossroads Head Start,SETA HEADSTART,LYNDA DE LA MORA,(916) 262-0911,7322 FLORINWOODS,7322 Florinwoods,SACRAMENTO,Sacramento,CA,95823,SACRAMENTO,3,16,LICENSED,9/21/2001,,5/25/2018,2,0,1,3,0,0,0,0,No Complaints,701,USCGeocoder,62.3886,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,26367.11107,ArealInterpolationGeometricCentroid,Parcel,90.66218397,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.49156809,-121.4374802,Relaxed;Soundex,
INFANT CENTER,343604910,SETA - JOB CORPS HEAD START,Seta - Job Corps Head Start,SETA,"JENSEN, DARATHA",(916) 563-5038,3100 MEADOWVIEW ROAD,3100 Meadowview Road,SACRAMENTO,Sacramento,CA,95832,SACRAMENTO,3,28,CLOSED,12/1/2000,9/14/2017,7/28/2016,1,0,0,1,0,0,0,0,No Complaints,702,USCGeocoder,187.4586,1,4.1,,,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.33727811,FeatureClassBased,ReturnAll,,AddressPoint,,,1,38.4726386,-121.4723769,Relaxed,
INFANT CENTER,343623183,SETA HIRAM JOHNSON HEAD START (INF),Seta Hiram Johnson Head Start (Inf),SETA,"GOMEZ, CARMEN",(916) 263-3800,3535 65TH STREET,3535 65Th Street,SACRAMENTO,Sacramento,CA,95820,SACRAMENTO,3,40,PENDING,,,8/28/2019,0,0,1,1,0,0,0,0,No Complaints,703,USCGeocoder,78.2269,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3595.38704,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.54286666,-121.4277542,Exact,
INFANT CENTER,343614546,SHALOM PRESCHOOL,Shalom Preschool,SHALOM SCHOOL,LAURA HALEN,(916) 485-4151,2320 SIERRA BLVD.,2320 Sierra Blvd.,SACRAMENTO,Sacramento,CA,95825,SACRAMENTO,3,34,LICENSED,8/24/2007,,6/25/2019,4,0,1,5,1,0,0,0,No Complaints,704,USCGeocoder,46.8857,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,831.564556,LinearInterpolationAddressRange,StreetSegment,99.89940828,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.57785414,-121.4099368,Relaxed,
INFANT CENTER,343616142,SJUSD - FAIR OAKS ANNEX,Sjusd - Fair Oaks Annex,SJUSD ECE CHILD DEVELOPMENT PROGRAMS,"MCMANNIS, DEBBIE",(916) 971-5837,10700 FAIR OAKS BLVD.,10700 Fair Oaks Blvd.,FAIR OAKS,Fair Oaks,CA,95628,SACRAMENTO,3,16,LICENSED,4/9/2010,,5/20/2019,2,0,1,3,1,3,0,0,No Complaints,705,USCGeocoder,31.306,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,29228.4739,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.64591563,-121.2632292,Exact,
INFANT CENTER,343617593,SMART START CREATIVE LEARNING CENTER-FOLSOM,Smart Start Creative Learning Center-Folsom,SMART START EDUCATION L.L.C,"TUCKER, AMBER",(916) 941-5304,101 HAZELMERE DRIVE,101 Hazelmere Drive,FOLSOM,Folsom,CA,95630,SACRAMENTO,3,24,CLOSED,8/12/2013,8/18/2015,1/6/2015,0,1,0,1,0,0,0,0,1/7/2015,706,USCGeocoder,31.2955,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,4049.326023,ArealInterpolationGeometricCentroid,Parcel,96,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.6681588,-121.1590166,Relaxed,
INFANT CENTER,343608842,SOMETHING EXTRA PRESCHOOL & CHILDCARE,Something Extra Preschool & Childcare,"THROCKMORTON, JOHN & JAIME","THROCKMORTON, JAMIE",(916) 348-0712,7916 AZTEC DR.,7916 Aztec Dr.,ANTELOPE,Antelope,CA,95843,SACRAMENTO,3,15,LICENSED,4/24/2003,,6/1/2018,3,3,0,6,0,0,0,0,5/11/2017,707,USCGeocoder,31.2898,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2767.343803,LinearInterpolationAddressRange,StreetSegment,94.08284024,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.71335871,-121.381729,Relaxed,
INFANT CENTER,343616874,SUNSHINE ACADEMY,Sunshine Academy,"LEWIS, LOUVENIA","LEWIS, LOUVENIA",(209) 595-1875,3340 MARYSVILLE BLVD.,3340 Marysville Blvd.,SACRAMENTO,Sacramento,CA,95838,SACRAMENTO,3,8,CLOSED,12/12/2011,6/4/2018,8/23/2017,1,0,3,4,3,2,2,1,No Complaints,708,USCGeocoder,31.2574,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,869.8731261,ArealInterpolationGeometricCentroid,Parcel,99,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.62981341,-121.4310212,Relaxed,
INFANT CENTER,343622221,SUNSHINE ACADEMY,Sunshine Academy,SUNSHINE ACADEMY,"MCCRAY, JENNIFER",(209) 595-1875,2452 DEL PASO BLVD,2452 Del Paso Blvd,SACRAMENTO,Sacramento,CA,95815,SACRAMENTO,3,14,LICENSED,6/4/2018,,7/26/2019,1,1,9,11,2,3,7,1,12/6/2018,709,USCGeocoder,15.6429,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,2061.228886,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.61219742,-121.4464558,Exact,
INFANT CENTER,343614517,TINY SCHOLARS ACADEMY,Tiny Scholars Academy,TINY SCHOLARS ACADEMY INC.,"WOOLEY,LINDA/MACKLIN,LINDA",(916) 564-2095,1593 WATERWHEEL DR.,1593 Waterwheel Dr.,SACRAMENTO,Sacramento,CA,95833,SACRAMENTO,3,29,LICENSED,8/27/2007,,8/9/2018,5,3,1,9,0,1,2,0,7/28/2016,710,USCGeocoder,46.9311,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,2819.60669,ArealInterpolationGeometricCentroid,Parcel,99,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.61124334,-121.4973215,Relaxed,
INFANT CENTER,343621634,TOTS OF LOVE DEVELOPMENT CENTER (INF),Tots Of Love Development Center (Inf),"TOTS OF LOVE DEVELOPMENT CENTER, LLC","GRANT, VANESSA",(916) 222-1018,5619 MARCONI AVENUE,5619 Marconi Avenue,CARMICHAEL,Carmichael,CA,95608,SACRAMENTO,3,6,LICENSED,8/10/2017,,9/28/2018,1,0,3,4,2,2,0,1,No Complaints,711,USCGeocoder,31.0445,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,2457.664899,ArealInterpolationGeometricCentroid,Parcel,96,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.61751907,-121.3331493,Relaxed,
INFANT CENTER,343617232,TOWN AND COUNTRY PRESCHOOL,Town And Country Preschool,"CHILDCARE CENTER INVESTORS, INC.",JESSICA TURNER,(916) 487-2036,2550 BELPORT LANE,2550 Belport Lane,SACRAMENTO,Sacramento,CA,95821,SACRAMENTO,3,22,LICENSED,11/1/2012,,8/22/2019,5,13,4,22,5,5,2,3,4/13/2018,712,USCGeocoder,62.321,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,2099.686196,ArealInterpolationGeometricCentroid,Parcel,99,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.61215741,-121.3953477,Relaxed,
INFANT CENTER,343615078,TREEHOUSE LEARNING CENTER-ELSIE,Treehouse Learning Center-Elsie,"NOAH'S ARK PRESCHOOLS, INC.","FAULK, MARCIA",(916) 689-8889,7610 ELSIE AVENUE,7610 Elsie Avenue,SACRAMENTO,Sacramento,CA,95828,SACRAMENTO,3,20,LICENSED,4/14/2008,,1/10/2019,3,9,5,17,1,3,3,1,10/24/2018,713,USCGeocoder,62.5004,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,3583.560121,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.47383623,-121.414058,Exact,
INFANT CENTER,343600827,TUTOR TIME,Tutor Time,"J & M CHILDCARE, INC.",MARLYN KUEHN,(916) 965-3190,4858 SAN JUAN AVE,4858 San Juan Ave,FAIR OAKS,Fair Oaks,CA,95628,SACRAMENTO,3,24,CLOSED,4/7/1995,7/31/2015,7/10/2015,2,1,0,3,0,1,0,0,7/20/2015,714,USCGeocoder,46.8867,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2336.636584,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.65230931,-121.2919668,Exact,
INFANT CENTER,343622211,VINEYARD MONTESSORI,Vineyard Montessori,"GREEN, JULIEANNE","GREEN, JULIEANNE",(916) 690-0810,8827 GERBER ROAD,8827 Gerber Road,SACRAMENTO,Sacramento,CA,95828,SACRAMENTO,3,9,LICENSED,2/22/2018,,1/12/2018,0,0,1,1,0,0,0,0,No Complaints,715,USCGeocoder,46.8583,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,3523.964648,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.48220213,-121.3745424,Exact,
INFANT CENTER,343615377,WEE TYMES PLAYSCHOOL,Wee Tymes Playschool,"WEE TYMES PLAYSCHOOL, INC","INGALLS, DANELLE",(916) 487-8411,2925 ROOT AVENUE,2925 Root Avenue,CARMICHAEL,Carmichael,CA,95608,SACRAMENTO,3,15,LICENSED,8/25/2008,,12/18/2017,2,4,5,11,0,4,2,0,8/11/2017,716,USCGeocoder,46.7698,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,1396.787229,ArealInterpolationGeometricCentroid,Parcel,96,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.61814529,-121.350982,Relaxed,
INFANT CENTER,343616446,WHISPERING OAK MONTESSORI ACADEMY,Whispering Oak Montessori Academy,"WHISPERING OAK MONTESSORI, INC.","DANIELS, HASHIMAH",(916) 722-8118,8085 OAK AVENUE,8085 Oak Avenue,CITRUS HEIGHTS,Citrus Heights,CA,95610,SACRAMENTO,3,8,LICENSED,12/20/2010,,4/5/2019,2,1,1,4,1,0,0,0,12/27/2017,717,USCGeocoder,62.4898,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,3704.196916,ArealInterpolationGeometricCentroid,Parcel,96,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.70082096,-121.2632265,Relaxed,
INFANT CENTER,343607148,WILLIAM DAYLOR HIGH SCHOOL CHILD CARE CENTER,William Daylor High School Child Care Center,ELK GROVE UNIFIED SCHOOL DISTRICT,KIMBERLY SMITH,(916) 427-5428,6131 ORANGE AVE.,6131 Orange Ave.,SACRAMENTO,Sacramento,CA,95823,SACRAMENTO,3,16,LICENSED,4/17/2002,,9/20/2017,2,0,0,2,0,1,0,0,No Complaints,718,USCGeocoder,218.8759,1,4.1,,,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,38.4889625,-121.4332562,Exact,
INFANT CENTER,343604577,YMCA - COURTLAND CHILD DEVELOPMENT CENTER,Ymca - Courtland Child Development Center,YMCA OF THE EAST BAY,"SALAS, MARIA",(916) 775-4138,180 PRIMASING,180 Primasing,COURTLAND,Courtland,CA,95615,SACRAMENTO,53,34,LICENSED,5/4/1999,,5/16/2019,4,0,2,6,2,0,1,0,No Complaints,719,USCGeocoder,62.5274,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2086.48258,LinearInterpolationAddressRange,StreetSegment,97.04142012,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.33127629,-121.5697282,Relaxed,
INFANT CENTER,340311130,YMCA OF SUPERIOR CALIFORNIA- CDC INFANT,Ymca Of Superior California- Cdc Infant,YMCA OF SUPERIOR CALIFORNIA,"FUGATE, NANCY",(916) 452-9622,2021 W STREET,2021 W Street,SACRAMENTO,Sacramento,CA,95818,SACRAMENTO,3,12,LICENSED,9/17/1988,,3/26/2018,3,2,2,7,0,2,2,3,12/29/2017,720,USCGeocoder,203.3025,1,4.1,,,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.33727811,FeatureClassBased,ReturnAll,,AddressPoint,,,1,38.562772,-121.4855566,Relaxed,
INFANT CENTER,343623107,YOUNG EXPLORERS (INF),Young Explorers (Inf),"JMD CREATION, INC.","REED, DE ANGELA M.",(408) 306-3795,"8065 ELK GROVE FLORIN RD, #150","8065 Elk Grove Florin Rd, #150",SACRAMENTO,Sacramento,CA,95829,SACRAMENTO,3,12,PENDING,,,8/23/2019,0,0,1,1,0,0,0,0,No Complaints,721,USCGeocoder,31.035,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,4296.104838,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.46474864,-121.3705216,Exact,
SCHOOL AGE DAY CARE CENTER,343616503,4TH R-ALICE BIRNEY,4Th R-Alice Birney,CITY OF SACRAMENTO,"STEPHENS, LINDSAY",(916) 433-6318,6251 13TH STREET,6251 13Th Street,SACRAMENTO,Sacramento,CA,95831,SACRAMENTO,3,75,LICENSED,9/7/2010,,3/16/2018,2,0,0,2,0,0,0,0,No Complaints,722,USCGeocoder,343.6625,1,4.1,,,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.33727811,FeatureClassBased,ReturnAll,,AddressPoint,,,1,38.5131482,-121.5091497,Relaxed,
SCHOOL AGE DAY CARE CENTER,340310094,4TH R - CALEB GREENWOOD,4Th R - Caleb Greenwood,CITY OF SACRAMENTO,AMANDA SITTARICH,(916) 277-6185,5457 CARLSON DRIVE,5457 Carlson Drive,SACRAMENTO,Sacramento,CA,95819,SACRAMENTO,3,100,LICENSED,4/30/1987,,7/26/2019,3,0,0,3,0,0,0,0,No Complaints,723,USCGeocoder,203.1694,1,4.1,,,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.33727811,FeatureClassBased,ReturnAll,,AddressPoint,,,1,38.5764921,-121.4305699,Relaxed,
SCHOOL AGE DAY CARE CENTER,340309554,4TH R - CAROLINE WENZEL,4Th R - Caroline Wenzel,CITY OF SACRAMENTO,STACY KAWAHARA,(916) 433-6320,6870 GREENHAVEN DRIVE,6870 Greenhaven Drive,SACRAMENTO,Sacramento,CA,95831,SACRAMENTO,3,100,CLOSED,9/2/1986,6/12/2015,9/5/2013,0,0,0,0,0,0,0,0,No Complaints,724,USCGeocoder,218.7471,1,4.1,,,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.33727811,FeatureClassBased,ReturnAll,,AddressPoint,,,1,38.5029074,-121.5235649,Relaxed,
SCHOOL AGE DAY CARE CENTER,340310500,4TH R - CROCKER RIVERSIDE,4Th R - Crocker Riverside,CITY OF SACRAMENTO,TREVOR MENSIK/STEAV JORDAN,(916) 264-8385,2970 RIVERSIDE BLVD,2970 Riverside Blvd,SACRAMENTO,Sacramento,CA,95818,SACRAMENTO,3,150,LICENSED,12/28/1987,,8/8/2019,2,0,4,6,1,0,2,0,No Complaints,725,USCGeocoder,203.105,1,4.1,,,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.33727811,FeatureClassBased,ReturnAll,,AddressPoint,,,1,38.5530233,-121.5053621,Relaxed,
SCHOOL AGE DAY CARE CENTER,340311928,4TH R - GENEVIEVE DIDION,4Th R - Genevieve Didion,CITY OF SACRAMENTO,"NGUYEN, LYNN",(916) 433-6675,6490 HARMON DR.,6490 Harmon Dr.,SACRAMENTO,Sacramento,CA,95831,SACRAMENTO,3,100,LICENSED,1/4/1989,,8/8/2019,3,0,0,3,0,0,0,0,No Complaints,726,USCGeocoder,203.1244,1,4.1,,,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.33727811,FeatureClassBased,ReturnAll,,AddressPoint,,,1,38.5084913,-121.5497712,Relaxed,
SCHOOL AGE DAY CARE CENTER,343604770,4TH R - GOLDEN EMPIRE,4Th R - Golden Empire,CITY OF SACRAMENTO,JOYCE WENGER-JOHNSON,(916) 227-6174,9045 CANBERRA DRIVE,9045 Canberra Drive,SACRAMENTO,Sacramento,CA,95826,SACRAMENTO,3,70,LICENSED,8/4/1999,,4/25/2018,3,0,0,3,1,0,0,0,No Complaints,727,USCGeocoder,31.4472,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,17637.56704,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.54229602,-121.3663435,Exact,
SCHOOL AGE DAY CARE CENTER,343614095,4TH R - HERON,4Th R - Heron,CITY OF SACRAMENTO,"STIRES, JON",(916) 566-1520,5151 BANFIELD DRIVE,5151 Banfield Drive,SACRAMENTO,Sacramento,CA,95835,SACRAMENTO,3,150,LICENSED,8/24/2006,,7/29/2019,3,0,0,3,0,2,0,0,No Complaints,728,USCGeocoder,93.77,1,4.1,,,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,23338614.14,ArealInterpolationGeometricCentroid,ZCTA,60,FeatureClassBased,ReturnAll,,ZCTACentroid,,,1,38.6673115,-121.5134091,Relaxed;Soundex,1
SCHOOL AGE DAY CARE CENTER,340310092,4TH R - HOLLYWOOD PARK,4Th R - Hollywood Park,CITY OF SACRAMENTO,"HOBBS, JAMES",(916) 277-6186,4951 HARTE WAY,4951 Harte Way,SACRAMENTO,Sacramento,CA,95822,SACRAMENTO,3,70,LICENSED,4/30/1993,,7/27/2018,3,0,1,4,0,0,0,0,No Complaints,729,USCGeocoder,46.9006,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4186.944219,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.52973486,-121.4905015,Exact,
SCHOOL AGE DAY CARE CENTER,340311929,4TH R - HUBURT BANCROFT,4Th R - Huburt Bancroft,CITY OF SACRAMENTO,VERONICA GRIFFITH,(916) 277-6100,2929 BELMAR,2929 Belmar,SACRAMENTO,Sacramento,CA,95826,SACRAMENTO,3,70,LICENSED,1/4/1989,,4/24/2019,3,0,0,3,0,1,0,0,No Complaints,730,USCGeocoder,62.5309,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,46455.6353,ArealInterpolationGeometricCentroid,Parcel,94.08284024,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.55339354,-121.3859692,Relaxed,
SCHOOL AGE DAY CARE CENTER,343615334,4TH R - H. ALLEN HIGHT,4Th R - H. Allen Hight,CITY OF SAC. 4TH  R  PROGRAM,"WINSCOTT, JENNIFER",(916) 566-6422,3200 NORTH PARK DRIVE,3200 North Park Drive,SACRAMENTO,Sacramento,CA,95835,SACRAMENTO,3,100,LICENSED,8/5/2008,,12/4/2018,3,0,1,4,0,0,0,0,No Complaints,731,USCGeocoder,62.4948,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,16518.06459,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.66525393,-121.5318979,Exact,
SCHOOL AGE DAY CARE CENTER,343605744,4TH R - NATOMAS PARK,4Th R - Natomas Park,"CITY OF SACRAMENTO, THE 4TH R CHILD CARE PROGRAM","TAMSY, TARA",(916) 264-1064,4700 CREST DRIVE,4700 Crest Drive,SACRAMENTO,Sacramento,CA,95835,SACRAMENTO,3,100,LICENSED,8/9/2000,,7/27/2018,2,0,2,4,0,0,0,1,No Complaints,732,USCGeocoder,46.9005,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,43631.34448,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.66064496,-121.5030665,Exact,
SCHOOL AGE DAY CARE CENTER,340311930,4TH R - O.W. ERLEWINE,4Th R - O.W. Erlewine,CITY OF SACRAMENTO,SUZANNE CONTRERAS,(916) 277-6104,2441 STANSBERRY WAY,2441 Stansberry Way,SACRAMENTO,Sacramento,CA,95826,SACRAMENTO,3,70,LICENSED,1/4/1989,,5/10/2019,3,0,1,4,0,0,0,0,No Complaints,733,USCGeocoder,93.5808,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,22151.73976,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.56707041,-121.3607757,Exact,
SCHOOL AGE DAY CARE CENTER,343621995,4TH R - PASO VERDE,4Th R - Paso Verde,"CITY OF SACRAMENTO, 4TH R PROGRAM",JOYCE WENGER JOHNSON,(916) 808-3849,3800 DEL PASO ROAD,3800 Del Paso Road,SACRAMENTO,Sacramento,CA,95834,SACRAMENTO,3,100,LICENSED,9/13/2017,,12/4/2018,1,0,1,2,0,0,0,0,No Complaints,734,USCGeocoder,31.2484,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,37933.89372,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.65550325,-121.5537631,Exact,
SCHOOL AGE DAY CARE CENTER,343604900,4TH R - PHOEBE HEARST,4Th R - Phoebe Hearst,CITY OF SACRAMENTO 4TH R,"NOLLER, CHRISTINE",(916) 277-3840,1410 60TH STREET,1410 60Th Street,SACRAMENTO,Sacramento,CA,95819,SACRAMENTO,3,170,LICENSED,12/16/1999,,7/18/2019,2,0,1,3,0,0,0,1,No Complaints,735,USCGeocoder,234.2136,1,4.1,,,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.33727811,FeatureClassBased,ReturnAll,,AddressPoint,,,1,38.5580027,-121.4330036,Relaxed,
SCHOOL AGE DAY CARE CENTER,340310095,4TH R - PONY EXPRESS,4Th R - Pony Express,CITY OF SACRAMENTO,"LEWIS, MATTHEW",(916) 433-6678,1250 56TH AVENUE,1250 56Th Avenue,SACRAMENTO,Sacramento,CA,95831,SACRAMENTO,3,70,LICENSED,4/30/1993,,5/29/2018,2,0,1,3,0,0,1,1,No Complaints,736,USCGeocoder,250.1181,1,4.1,,,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.33727811,FeatureClassBased,ReturnAll,,AddressPoint,,,1,38.4999209,-121.5118186,Relaxed,
SCHOOL AGE DAY CARE CENTER,343610711,4TH R - REGENCY PARK,4Th R - Regency Park,CITY OF SACRAMENTO 4TH  R ,"HOBBS, JAMES",(916) 566-3636,5901 BRIDGECROSS DR.,5901 Bridgecross Dr.,SACRAMENTO,Sacramento,CA,95835,SACRAMENTO,3,100,LICENSED,3/1/2005,,3/8/2016,1,0,0,1,0,0,0,0,No Complaints,737,USCGeocoder,47.0984,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5111.572193,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.68188192,-121.5003239,Exact,
